test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules,multi_func_min_cost_cost_per_user,multi_func_min_cost_profit_per_user,multi_func_min_cost_deploy_cost_per_user,multi_func_min_cost_comm_cost_per_user,multi_func_profit_cost_per_user,multi_func_profit_profit_per_user,multi_func_profit_deploy_cost_per_user,multi_func_profit_comm_cost_per_user,multi_func_worst_profit_cost_per_user,multi_func_worst_profit_profit_per_user,multi_func_worst_profit_deploy_cost_per_user,multi_func_worst_profit_comm_cost_per_user,multi_func_max_users_cost_per_user,multi_func_max_users_profit_per_user,multi_func_max_users_deploy_cost_per_user,multi_func_max_users_comm_cost_per_user,single_func_cost_per_user,single_func_profit_per_user,single_func_deploy_cost_per_user,single_func_comm_cost_per_user
12,300,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,225.07692307692304,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,371.5384615384616,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-207.48717948717945,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,371.5384615384616,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,371.5384615384616,1.794871794871795,2,1.0,91.0,208.99999999999997,91.0,0.0,93.0,207.00000000000003,91.0,2.0,415.59999999999997,-115.59999999999998,405.59999999999997,10.0,93.0,207.00000000000003,91.0,2.0,93.0,207.00000000000003,91.0,2.0
13,305,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,230.46153846153845,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,380.51282051282055,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-198.51282051282044,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,380.51282051282055,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,380.51282051282055,1.794871794871795,2,1.0,91.0,214.0,91.0,0.0,93.0,212.00000000000003,91.0,2.0,415.59999999999997,-110.59999999999995,405.59999999999997,10.0,93.0,212.00000000000003,91.0,2.0,93.0,212.00000000000003,91.0,2.0
14,310,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,235.8461538461538,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,389.4871794871796,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-189.53846153846143,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,389.4871794871796,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,389.4871794871796,1.794871794871795,2,1.0,91.0,218.99999999999997,91.0,0.0,93.0,217.00000000000006,91.0,2.0,415.59999999999997,-105.59999999999994,405.59999999999997,10.0,93.0,217.00000000000006,91.0,2.0,93.0,217.00000000000006,91.0,2.0
15,315,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,241.23076923076923,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,398.46153846153845,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-180.5641025641025,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,398.46153846153845,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,398.46153846153845,1.794871794871795,2,1.0,91.0,224.0,91.0,0.0,93.0,222.0,91.0,2.0,415.59999999999997,-100.59999999999997,405.59999999999997,10.0,93.0,222.0,91.0,2.0,93.0,222.0,91.0,2.0
16,320,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,246.61538461538456,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,407.4358974358975,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-171.5897435897435,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,407.4358974358975,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,407.4358974358975,1.794871794871795,2,1.0,91.0,228.99999999999994,91.0,0.0,93.0,227.00000000000003,91.0,2.0,415.59999999999997,-95.59999999999995,405.59999999999997,10.0,93.0,227.00000000000003,91.0,2.0,93.0,227.00000000000003,91.0,2.0
17,325,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,252.0,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,416.41025641025647,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-162.61538461538453,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,416.41025641025647,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,416.41025641025647,1.794871794871795,2,1.0,91.0,234.0,91.0,0.0,93.0,232.00000000000003,91.0,2.0,415.59999999999997,-90.59999999999995,405.59999999999997,10.0,93.0,232.00000000000003,91.0,2.0,93.0,232.00000000000003,91.0,2.0
18,330,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,257.38461538461536,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,425.3846153846155,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-153.64102564102552,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,425.3846153846155,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,425.3846153846155,1.794871794871795,2,1.0,91.0,239.0,91.0,0.0,93.0,237.00000000000003,91.0,2.0,415.59999999999997,-85.59999999999994,405.59999999999997,10.0,93.0,237.00000000000003,91.0,2.0,93.0,237.00000000000003,91.0,2.0
19,335,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,262.7692307692308,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,434.3589743589744,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-144.66666666666663,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,434.3589743589744,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,434.3589743589744,1.794871794871795,2,1.0,91.0,244.00000000000003,91.0,0.0,93.0,242.00000000000003,91.0,2.0,415.59999999999997,-80.59999999999998,405.59999999999997,10.0,93.0,242.00000000000003,91.0,2.0,93.0,242.00000000000003,91.0,2.0
20,340,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,268.15384615384613,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,443.33333333333337,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-135.69230769230762,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,443.33333333333337,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,443.33333333333337,1.794871794871795,2,1.0,91.0,249.0,91.0,0.0,93.0,247.0,91.0,2.0,415.59999999999997,-75.59999999999995,405.59999999999997,10.0,93.0,247.0,91.0,2.0,93.0,247.0,91.0,2.0
21,345,13000000000,2,5,100,0.004,0.001,0.1,14000,45000,98.0,98.0,0,273.53846153846155,1.0769230769230769,1,2.0,166.92307692307693,163.33333333333334,3.58974358974359,452.3076923076924,1.794871794871795,2,1.0,745.9487179487179,728.0,17.94871794871795,-126.71794871794862,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,452.3076923076924,1.794871794871795,2,1.0,166.92307692307693,163.33333333333334,3.58974358974359,452.3076923076924,1.794871794871795,2,1.0,91.0,254.00000000000003,91.0,0.0,93.0,252.00000000000003,91.0,2.0,415.59999999999997,-70.59999999999994,405.59999999999997,10.0,93.0,252.00000000000003,91.0,2.0,93.0,252.00000000000003,91.0,2.0
